id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
1436000,375000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1600,50.7867106,4.2431606,1997,175,,,2,INSTALLED,0,0,1,4,0,0,0,0,GOOD,321,D,ELECTRIC,1,1415
57194000,239900,APARTMENT,APARTMENT,Wallonia,Luxembourg,Bastogne,6640,49.9121568,5.5725311,2024,96,,,2,MISSING,0,0,1,8,0,0,0,0,AS_NEW,,MISSING,MISSING,0,
58110000,595000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8420,51.3018999,3.080958,,146,,2,3,MISSING,0,0,1,13,0,0,0,0,GOOD,1,A,GAS,1,
29859000,320000,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Turnhout,2250,51.1657653,4.9009292,2021,102,,2,2,INSTALLED,0,1,1,20,0,0,0,0,MISSING,,MISSING,GAS,1,
56291000,199000,HOUSE,HOUSE,Wallonia,Liège,Liège,4030,50.6342546,5.6035394,,100,108,,2,SEMI_EQUIPPED,0,1,1,20,0,0,0,1,GOOD,425,E,GAS,1,463
39430000,255000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8000,51.2132261,3.2322885,,,38,,2,USA_INSTALLED,0,0,0,0,0,0,0,1,JUST_RENOVATED,282,C,GAS,0,355
58970000,399000,HOUSE,VILLA,Flanders,West Flanders,Oostend,8420,51.2523261,3.0010097,,140,600,4,4,MISSING,0,0,1,,0,0,0,0,GOOD,336,D,GAS,1,1259
36286000,320000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1150,50.831516,4.4198178,,95,,2,3,INSTALLED,0,0,1,6,0,0,0,1,TO_RENOVATE,,MISSING,GAS,0,1591
44289000,145000,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8520,50.8508374,3.2691535,1970,,,2,2,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,TO_BE_DONE_UP,232,C,GAS,1,
51117000,189000,HOUSE,HOUSE,Flanders,West Flanders,Diksmuide,8650,50.9762641,2.9319142,,192,320,2,2,MISSING,0,0,1,,0,0,0,1,GOOD,479,E,GAS,1,636
33122000,795000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,,,2008,153,,,3,MISSING,0,0,1,31,0,0,0,1,MISSING,123,B,MISSING,0,1473
29489000,395000,HOUSE,APARTMENT_BLOCK,Flanders,East Flanders,Dendermonde,9220,51.0987993,4.1294911,1967,294,0,,4,MISSING,1,0,1,,1,,0,0,AS_NEW,,MISSING,MISSING,1,1326
26697000,260000,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0274241,3.696983,2023,60,,,1,HYPER_EQUIPPED,0,0,1,10,0,0,0,0,GOOD,20,A,MISSING,1,
74568000,241000,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1480,50.6879612,4.205094,,84,,4,2,MISSING,0,0,1,19,0,0,0,1,MISSING,,MISSING,MISSING,0,
29895000,578000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3120,50.9977586,4.7190109,2002,207,1437,4,4,MISSING,0,0,1,,0,0,0,1,AS_NEW,249,C,ELECTRIC,0,1880
70013000,165000,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7000,50.4476672,3.9480351,,,,3,2,INSTALLED,0,0,0,0,0,0,0,1,AS_NEW,188,C,GAS,1,
41773000,265000,APARTMENT,PENTHOUSE,Brussels-Capital,Brussels,Brussels,1070,50.8307188,4.303426,1968,105,,3,2,INSTALLED,0,0,1,40,0,0,0,1,MISSING,1161,G,GAS,1,
28141000,125000,APARTMENT,FLAT_STUDIO,Flanders,West Flanders,Oostend,8430,51.1852728,2.8099327,1960,,,2,1,MISSING,0,0,0,0,0,0,0,0,GOOD,293,C,ELECTRIC,1,560
63136000,198000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8501,50.8550876,3.2262762,1953,164,300,2,3,SEMI_EQUIPPED,0,0,1,15,1,200,0,1,TO_BE_DONE_UP,411,E,MISSING,0,
29876000,615283,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1745,,,,174,554,,3,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,GOOD,,MISSING,GAS,1,
67719000,250000,HOUSE,MIXED_USE_BUILDING,Wallonia,Hainaut,Soignies,7090,50.6075007,4.137721,,185,102,2,4,MISSING,0,1,1,82,1,102,0,0,TO_BE_DONE_UP,,C,FUELOIL,1,
56994000,265000,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7040,50.3397725,3.9029003,,162,267,3,3,MISSING,0,0,1,11,1,188,0,1,GOOD,219,C,GAS,1,450
27882000,332507,HOUSE,HOUSE,Wallonia,Hainaut,Thuin,6560,,,,140,2680,4,4,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
71843000,245000,HOUSE,HOUSE,Wallonia,Hainaut,Mouscron,7780,50.7787907,3.0269579,,180,980,3,4,MISSING,0,0,0,0,0,0,0,0,MISSING,393,E,GAS,1,1
61676000,220000,APARTMENT,SERVICE_FLAT,Flanders,East Flanders,Aalst,9620,50.8696739,3.8163661,2019,59,,,1,INSTALLED,0,0,1,4,0,0,0,0,GOOD,0,MISSING,GAS,1,
58119000,315000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9000,51.0364204,3.727201,,116,106,2,2,SEMI_EQUIPPED,0,0,1,10,1,30,0,1,TO_RENOVATE,459,E,GAS,0,
21705000,300000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1180,50.7952533,4.3197984,,71,,4,1,HYPER_EQUIPPED,0,0,1,26,0,0,0,1,GOOD,,MISSING,ELECTRIC,0,
48910000,675000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1060,50.8260686,4.3515595,1896,254,80,2,3,HYPER_EQUIPPED,1,0,1,,0,0,0,1,AS_NEW,275,E,MISSING,0,1419
41161000,575000,APARTMENT,PENTHOUSE,Wallonia,Liège,Liège,4031,50.5969889,5.5899138,2023,166,,,3,INSTALLED,0,0,1,71,0,0,0,1,AS_NEW,92,B,GAS,0,
79120000,445000,APARTMENT,DUPLEX,Flanders,West Flanders,Oostend,8400,51.2318755,2.9211131,2023,107,,,2,MISSING,0,0,1,7,0,0,0,0,GOOD,0,MISSING,MISSING,0,
32758000,349000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2260,51.0823974,4.8739485,,240,1699,4,3,MISSING,0,0,0,0,0,0,0,0,MISSING,1380,F,CARBON,1,399
32930000,390000,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9750,50.9121432,3.6034515,2023,140,286,3,3,MISSING,0,0,0,0,0,0,0,1,AS_NEW,,MISSING,SOLAR,1,
36997000,135000,HOUSE,HOUSE,Wallonia,Hainaut,Thuin,7134,50.43722,4.14874,,130,0,2,2,INSTALLED,0,0,1,,0,0,0,1,GOOD,466,F,MISSING,1,456
47376000,335455,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,50.7237045,4.6092538,,99,,,2,MISSING,0,0,1,17,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
16196000,399000,HOUSE,APARTMENT_BLOCK,Flanders,Antwerp,Antwerp,2170,51.2549149,4.4478533,,148,0,2,4,SEMI_EQUIPPED,0,1,0,0,1,41,0,0,TO_BE_DONE_UP,229,C,FUELOIL,1,1653
64855000,970000,HOUSE,MANSION,Flanders,East Flanders,Gent,9000,51.0590937,3.7280775,1800,424,251,2,0,MISSING,0,0,0,0,1,30,0,0,TO_RENOVATE,1558,A++,GAS,0,1235
67320000,274250,APARTMENT,PENTHOUSE,Flanders,Limburg,Hasselt,3890,50.7316662,5.2089365,2023,92,,,2,MISSING,0,0,0,0,0,0,0,1,GOOD,30,A,MISSING,0,
33597000,385000,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9820,51.0184391,3.7539701,2024,94,,,2,HYPER_EQUIPPED,0,0,1,35,1,34,0,0,MISSING,,MISSING,MISSING,1,
20982000,145000,APARTMENT,APARTMENT,Wallonia,Liège,Huy,4500,50.5142224,5.2349306,,83,,2,2,MISSING,0,1,0,0,0,0,0,0,MISSING,143,B,GAS,1,
32561000,249000,HOUSE,HOUSE,Flanders,West Flanders,Roeselare,8800,50.9518714,3.1589659,1969,175,300,3,3,MISSING,0,0,1,,0,0,0,0,MISSING,,MISSING,GAS,1,542
53419000,521000,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9620,50.8657399,3.809316,,114,,,3,HYPER_EQUIPPED,0,0,1,30,0,0,0,1,MISSING,,MISSING,MISSING,1,
22848000,215000,HOUSE,HOUSE,Wallonia,Liège,Liège,4100,50.5950497,5.5220006,,,284,3,4,MISSING,0,0,0,0,0,0,0,1,MISSING,272,D,GAS,1,984
6407000,256500,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4920,50.4730322,5.6691285,2023,77,,,2,MISSING,0,0,1,10,0,0,0,1,AS_NEW,,MISSING,MISSING,1,
57927000,635000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3010,50.8874708,4.721993,1945,140,290,2,3,INSTALLED,0,0,0,0,0,0,0,1,AS_NEW,119,B,MISSING,1,532
54721000,369900,APARTMENT,APARTMENT,Wallonia,Hainaut,Tournai,7750,50.7544633,3.4797918,,111,,4,2,MISSING,0,0,1,26,0,0,0,0,GOOD,,MISSING,MISSING,0,
4447000,269000,HOUSE,HOUSE,Wallonia,Liège,Liège,4680,50.7117868,5.6362531,1960,,0,3,3,INSTALLED,0,0,0,0,1,300,0,0,MISSING,,D,GAS,0,1080
36573000,400000,HOUSE,HOUSE,Wallonia,Liège,Verviers,4970,50.4500394,5.9579528,,93,939,4,3,NOT_INSTALLED,0,0,1,,0,0,0,1,TO_RENOVATE,654,G,FUELOIL,0,
21735000,395000,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,7180,,,,119,,,3,MISSING,0,1,0,0,0,0,0,1,MISSING,,A,MISSING,0,
52557000,219000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9450,50.8860422,3.9740989,1930,175,280,2,2,INSTALLED,0,0,1,,0,0,0,0,GOOD,296,C,GAS,1,396
45592000,429107,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9260,,,,179,458,3,3,MISSING,0,0,0,0,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
68698000,296000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8501,,,2019,115,231,3,3,MISSING,0,0,0,0,0,0,0,0,GOOD,,A++,GAS,1,
52212000,239000,APARTMENT,GROUND_FLOOR,Wallonia,Hainaut,Mons,7000,50.46155,3.9949,,96,,,2,MISSING,0,0,1,12,1,39,0,1,MISSING,,A,MISSING,1,
56649000,299000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1120,50.8919845,4.3860503,,141,,,3,INSTALLED,0,0,1,4,0,0,0,1,TO_BE_DONE_UP,268,E,GAS,0,
39316000,220000,HOUSE,HOUSE,Wallonia,Luxembourg,Arlon,6792,,,,130,0,3,3,MISSING,0,0,1,,0,0,0,1,TO_BE_DONE_UP,559,G,MISSING,0,
67689000,360000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8430,51.1839228,2.8126188,2023,67,,,2,INSTALLED,0,0,1,18,0,0,0,0,MISSING,,MISSING,MISSING,1,
26173000,175000,HOUSE,HOUSE,Wallonia,Liège,Verviers,4790,50.236791,6.0437142,,110,860,4,3,INSTALLED,0,0,0,0,0,0,0,0,MISSING,533,G,ELECTRIC,0,502
67262000,1295000,HOUSE,CASTLE,Flanders,Flemish Brabant,Halle-Vilvoorde,1730,50.8849275,4.2401544,,458,52491,4,8,MISSING,0,0,1,,0,0,1,1,MISSING,664,F,FUELOIL,0,2471
58900000,290000,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7730,,,2023,141,393,3,3,INSTALLED,0,0,1,,0,0,0,1,AS_NEW,76,A,GAS,0,
34773000,700000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1180,50.8034952,4.3684374,1962,195,,3,3,MISSING,0,0,1,45,0,0,0,1,GOOD,269,E,GAS,0,4524
68729000,690000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1140,,,1940,249,0,2,7,INSTALLED,0,0,1,15,1,40,0,0,TO_RENOVATE,313,F,GAS,1,
77110000,340240,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8210,51.1234188,3.1506355,2023,110,,,2,MISSING,0,0,1,22,0,0,0,1,GOOD,0,MISSING,MISSING,1,
28214000,160000,APARTMENT,GROUND_FLOOR,Brussels-Capital,Brussels,Brussels,1030,50.8588188,4.3968419,1958,,,,2,MISSING,0,0,0,0,0,0,0,1,GOOD,312,F,GAS,1,1170
30624000,489000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1790,50.9114342,4.1058142,,186,324,3,3,MISSING,0,0,1,,0,0,0,0,MISSING,20,A,MISSING,0,
21837000,264100,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4620,,,,95,,4,2,MISSING,0,0,1,9,0,0,0,1,AS_NEW,,MISSING,MISSING,1,
60515000,545000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3462863,3.2862527,2002,72,,2,2,USA_HYPER_EQUIPPED,0,0,1,16,0,0,0,0,AS_NEW,207,C,GAS,0,
16075000,535000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1200,,,2004,128,,3,3,INSTALLED,0,1,0,0,1,500,0,1,MISSING,204,D,MISSING,1,2211
48844000,269000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1150,50.8373876,4.4117182,,76,,,2,USA_INSTALLED,0,0,0,0,0,0,0,0,TO_RENOVATE,,MISSING,GAS,1,
70572000,175000,APARTMENT,APARTMENT,Wallonia,Luxembourg,Arlon,6700,49.6835518,5.818989,,,,3,2,MISSING,0,0,0,0,0,0,0,1,TO_BE_DONE_UP,285,D,GAS,1,
16183000,1790000,HOUSE,CASTLE,Wallonia,Namur,Namur,5070,,,,3200,49925,4,30,INSTALLED,0,1,1,100,0,0,1,1,MISSING,357,E,FUELOIL,1,2776
70002000,2870000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8000,,,1911,538,395,3,4,HYPER_EQUIPPED,0,0,1,,0,0,0,0,AS_NEW,167,B,GAS,0,
52843000,269000,HOUSE,BUNGALOW,Wallonia,Liège,Liège,4100,50.5756155,5.532739,1984,90,480,4,1,INSTALLED,0,0,0,0,1,1,0,0,GOOD,,G,MISSING,1,
59527000,189000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.224428,4.4063248,1874,64,,2,1,SEMI_EQUIPPED,0,1,0,0,0,0,0,1,TO_BE_DONE_UP,262,C,GAS,1,616
25884000,470000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1040,,,1913,160,,2,3,USA_HYPER_EQUIPPED,0,1,1,15,0,0,0,1,JUST_RENOVATED,257,E,GAS,1,
72210000,400000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6321432,5.5650287,,112,,,2,INSTALLED,0,0,1,7,0,0,0,1,AS_NEW,,MISSING,MISSING,1,
69177000,225000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2170,51.242045,4.4429018,1938,80,,,2,HYPER_EQUIPPED,0,0,1,2,0,0,0,0,AS_NEW,,MISSING,GAS,1,
49053000,140000,APARTMENT,APARTMENT,Wallonia,Luxembourg,Neufchâteau,6800,,,,50,,2,1,INSTALLED,0,0,0,0,1,50,0,0,MISSING,174,C,MISSING,1,
71570000,360000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8310,51.204599,3.269323,1960,170,658,4,4,MISSING,0,0,0,0,1,,0,1,TO_BE_DONE_UP,353,D,GAS,1,748
3606000,319000,APARTMENT,APARTMENT,Flanders,Limburg,Tongeren,3700,50.7792491,5.47153,2023,,,,3,INSTALLED,0,0,1,12,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
66251000,245000,APARTMENT,APARTMENT,Flanders,Limburg,Tongeren,3700,,,,90,,,2,MISSING,0,0,1,10,0,0,0,1,MISSING,,MISSING,MISSING,0,
21117000,259000,APARTMENT,APARTMENT,Flanders,Limburg,Maaseik,3900,51.2093878,5.4187714,1997,102,,2,2,MISSING,0,0,1,,0,0,0,0,MISSING,213,C,GAS,1,1
39089000,275000,HOUSE,HOUSE,Wallonia,Luxembourg,Bastogne,6660,50.162169,5.6902535,2005,108,720,4,3,INSTALLED,0,0,1,30,1,720,0,1,GOOD,314,D,ELECTRIC,1,883
47819000,175500,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6220,50.4844614,4.5512775,,66,,,1,NOT_INSTALLED,0,1,1,15,1,88,0,1,MISSING,,MISSING,MISSING,0,
46964000,298000,HOUSE,HOUSE,Wallonia,Liège,Verviers,4910,50.5337458,5.8147003,2013,169,95,3,3,INSTALLED,0,0,1,15,0,0,0,1,AS_NEW,169,B,GAS,1,1077
48017000,315000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1140,50.8777529,4.4057986,1999,100,,3,2,USA_HYPER_EQUIPPED,0,0,1,3,0,0,0,1,AS_NEW,188,D,MISSING,0,
55071000,317000,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5100,50.4449137,4.8741478,2022,108,,,3,USA_HYPER_EQUIPPED,0,0,1,16,0,0,0,1,AS_NEW,,MISSING,GAS,1,
17121000,454800,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1750,50.8058864,4.149351,,101,,,1,HYPER_EQUIPPED,0,0,1,17,0,0,0,0,AS_NEW,,MISSING,MISSING,1,
67064000,625000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2313777,2.92275,2023,,,,2,INSTALLED,0,0,1,,0,0,0,1,MISSING,,MISSING,MISSING,0,
24104000,275000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2300,51.304513,4.954391,1966,132,243,3,3,SEMI_EQUIPPED,0,1,0,0,1,,0,0,TO_RENOVATE,523,F,GAS,1,
8168000,339500,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8660,51.1003622,2.5934089,2024,96,,,2,MISSING,0,0,1,14,0,0,0,1,GOOD,,MISSING,MISSING,1,
47920000,189000,HOUSE,HOUSE,Wallonia,Liège,Waremme,4470,50.6109964,5.3848765,1965,110,2570,4,2,INSTALLED,0,0,1,20,0,0,0,1,TO_RENOVATE,470,F,GAS,1,510
21097000,245000,HOUSE,MIXED_USE_BUILDING,Wallonia,Liège,Liège,4920,50.4734643,5.6763825,1850,285,280,2,2,INSTALLED,0,0,1,,0,0,0,1,TO_BE_DONE_UP,423,E,FUELOIL,0,1327
71617000,435000,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7850,50.6995465,4.0541307,,190,447,3,3,INSTALLED,0,0,1,24,1,250,0,1,MISSING,63,A,MISSING,0,
7319000,365000,APARTMENT,GROUND_FLOOR,Brussels-Capital,Brussels,Brussels,1000,50.8368809,4.3446073,1850,125,,2,2,HYPER_EQUIPPED,0,0,1,15,0,0,0,1,JUST_RENOVATED,,MISSING,MISSING,1,
60024000,225000,APARTMENT,SERVICE_FLAT,Flanders,East Flanders,Aalst,9550,50.9001718,3.8792865,2014,,,4,2,MISSING,0,0,1,,0,0,0,1,GOOD,150,B,MISSING,0,811
76823000,435000,HOUSE,HOUSE,Wallonia,Liège,Waremme,4280,50.6873659,5.0156067,,265,1299,3,4,SEMI_EQUIPPED,0,0,1,,0,0,0,1,AS_NEW,233,C,FUELOIL,1,322
46327000,290000,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7090,,,,180,5300,4,3,SEMI_EQUIPPED,0,1,1,10,1,5800,0,1,GOOD,474,F,FUELOIL,1,
5069000,217000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3270,50.9742707,4.9785767,2023,63,,,1,MISSING,0,0,1,16,0,0,0,1,GOOD,,MISSING,MISSING,1,
7080000,3890000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8300,51.3519377,3.2952892,1936,127,924,4,3,INSTALLED,0,0,0,0,0,0,0,0,TO_RENOVATE,591,F,GAS,0,
54089000,284000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2610,51.1832359,4.3953923,,88,,2,2,HYPER_EQUIPPED,0,0,0,0,0,0,0,0,JUST_RENOVATED,182,B,MISSING,0,
18532000,329000,HOUSE,HOUSE,Wallonia,Liège,Huy,4210,50.5763272,5.048991,2000,167,888,4,3,INSTALLED,0,1,1,40,1,470,0,1,GOOD,143,B,MISSING,1,677
35514000,820300,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1700,50.8738758,4.2287037,,235,978,4,3,MISSING,0,0,1,,0,0,0,0,MISSING,20,A,MISSING,1,
10067000,335000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8377,51.2654252,3.1551059,2015,,,,3,MISSING,0,0,1,1,0,0,0,1,GOOD,106,B,GAS,1,
10033000,342000,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,7180,,,,91,,2,2,USA_HYPER_EQUIPPED,0,0,1,20,0,0,0,1,AS_NEW,,A,GAS,1,
74418000,355000,HOUSE,HOUSE,Wallonia,Luxembourg,Arlon,6782,49.6147984,5.7597923,1913,130,1320,3,3,INSTALLED,0,0,1,50,1,800,0,0,GOOD,442,F,FUELOIL,1,494
28887000,299000,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7532,50.6155578,3.5030395,2022,140,873,3,3,MISSING,0,0,1,,0,0,0,1,AS_NEW,115,B,GAS,0,
29688000,159000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9500,50.7731042,3.8846621,,105,60,,2,INSTALLED,0,0,1,11,0,0,0,0,GOOD,358,D,MISSING,1,514
66605000,149000,HOUSE,HOUSE,Wallonia,Luxembourg,Neufchâteau,6870,50.02565,5.3781326,1920,202,156,2,4,MISSING,0,0,0,0,0,0,0,0,TO_RENOVATE,392,E,MISSING,0,530
56566000,281000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3270,50.9741769,4.8356709,2022,90,,,2,HYPER_EQUIPPED,0,0,1,16,1,31,0,0,GOOD,,MISSING,GAS,1,
32439000,259000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1140,50.8801466,4.4081463,2023,74,,,1,USA_HYPER_EQUIPPED,0,0,1,5,1,500,0,1,AS_NEW,,MISSING,MISSING,1,
47037000,210000,HOUSE,HOUSE,Wallonia,Namur,Philippeville,5600,50.1791165,4.530526,2022,150,500,3,3,MISSING,0,0,0,0,1,1,0,0,AS_NEW,,A++,ELECTRIC,0,
9748000,255000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2018,51.2034785,4.39376,,72,,,2,MISSING,0,1,0,0,0,0,0,0,MISSING,321,D,GAS,1,
40681000,439000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,50.911326,4.375659,1965,153,236,3,3,HYPER_EQUIPPED,0,0,1,,0,0,1,0,MISSING,243,C,GAS,1,1355
4354000,950000,HOUSE,FARMHOUSE,Flanders,Antwerp,Mechelen,2590,51.1090848,4.6780674,,1000,10000,9,4,MISSING,0,1,0,0,1,10000,0,1,TO_RENOVATE,,MISSING,GAS,0,
23134000,389000,APARTMENT,DUPLEX,Flanders,West Flanders,Brugge,8370,51.3134729,3.1309623,,131,,4,3,MISSING,0,0,1,,0,0,0,1,GOOD,,MISSING,MISSING,0,
59124000,367000,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3582,51.0586398,5.271174,,105,,,3,MISSING,0,0,1,17,0,0,0,0,GOOD,,MISSING,MISSING,0,
14499000,418000,APARTMENT,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1050,,,,56,,2,0,USA_HYPER_EQUIPPED,0,0,1,11,0,0,0,1,MISSING,,MISSING,MISSING,0,
7529000,369000,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Antwerp,2018,51.2027197,4.427417,2021,70,,2,1,USA_HYPER_EQUIPPED,0,1,1,6,1,,0,0,MISSING,,MISSING,GAS,1,
45063000,189000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4671,50.6558619,5.6753962,,63,,,1,MISSING,0,0,0,0,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
71390000,289000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2960,51.3346011,4.6695013,1953,141,398,3,2,INSTALLED,0,0,0,0,0,0,0,1,TO_RENOVATE,1085,F,GAS,0,
65708000,225000,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0856653,3.7019929,2007,99,,,2,MISSING,0,0,1,6,0,0,0,1,TO_BE_DONE_UP,281,C,MISSING,1,
7309000,586000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9880,51.0813804,3.4418642,2023,246,480,,4,MISSING,0,0,0,0,0,0,0,0,GOOD,0,MISSING,MISSING,0,
17175000,2375000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3562621,3.3114664,1991,105,,2,2,HYPER_EQUIPPED,0,0,0,0,0,0,0,0,AS_NEW,107,B,ELECTRIC,1,2310
44070000,5500000,HOUSE,MANOR_HOUSE,Brussels-Capital,Brussels,Brussels,1000,,,2020,880,3113,4,6,USA_HYPER_EQUIPPED,1,1,0,0,0,0,0,1,MISSING,81,B,MISSING,1,6615
35667000,325000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1190,50.813238,4.3346435,1967,91,,2,2,INSTALLED,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,138,C,GAS,1,
11211000,179000,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Antwerp,2100,51.2299131,4.4610734,1959,95,,2,1,INSTALLED,0,0,1,,1,59,0,0,TO_RENOVATE,436,E,GAS,1,530
69146000,659000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2018,51.2011064,4.4090447,2024,145,,2,3,MISSING,0,0,1,19,0,0,0,1,GOOD,,MISSING,MISSING,0,
64149000,309000,HOUSE,HOUSE,Wallonia,Luxembourg,Neufchâteau,6840,49.8781245,5.4949184,2021,130,600,3,3,NOT_INSTALLED,0,0,1,20,0,0,0,1,AS_NEW,73,A,MISSING,1,
20762000,139000,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6031,50.4177005,4.3837384,1948,133,548,2,3,NOT_INSTALLED,0,0,1,25,1,500,0,0,TO_RENOVATE,439,F,GAS,1,600
24237000,250000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8000,51.2185225,3.2149215,1932,154,107,2,4,MISSING,0,0,0,0,0,0,0,1,TO_RENOVATE,623,F,MISSING,0,379
48574000,632763,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2580,,,,256,1072,4,3,MISSING,0,0,0,0,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
53721000,249000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3980,51.0652918,5.0682884,1950,123,1520,3,3,SEMI_EQUIPPED,0,1,0,0,1,,0,0,TO_RENOVATE,365,D,FUELOIL,1,384
